8.0,1.0,3.0,3.0,2.0,0.0,5.0,0.0,4.0,7.0,0.0,2.0,1.0,5.0,4.0,2.0,4.0,3.0,3.0,0.0,3.0,2.0,2.0,1.0,4.0,2.0,2.0,2.0,0.0,2.0,7.0,8.0,1.0,0.0,5.0,608.0,2.0,4.0,4.0,1.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
38.0,1.0,4.0,2.0,9.0,0.0,6.0,0.0,3.0,4.0,0.0,5.0,1.0,2.0,6.0,1.0,4.0,5.0,0.0,0.0,2.0,2.0,4.0,2.0,0.0,2.0,3.0,5.0,1.0,4.0,5.0,5.0,2.0,3.0,7.0,2.0,5.0,3.0,2.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,671
24.0,1.0,2.0,2.0,5.0,0.0,4.0,0.0,5.0,3.0,0.0,6.0,5.0,0.0,4.0,3.0,3.0,4.0,0.0,0.0,0.0,3.0,2.0,4.0,0.0,2.0,3.0,3.0,2.0,9.0,0.0,3.0,2.0,5.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,841
11.0,2.0,2.0,5.0,3.0,2.0,4.0,4.0,0.0,5.0,0.0,4.0,4.0,2.0,3.0,2.0,3.0,4.0,4.0,0.0,0.0,2.0,0.0,4.0,4.0,2.0,0.0,0.0,4.0,0.0,9.0,4.0,2.0,4.0,5.0,4.0,3.0,5.0,1.0,1.0,0.0,3.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375
39.0,1.0,4.0,2.0,9.0,0.0,5.0,1.0,4.0,7.0,1.0,2.0,1.0,1.0,8.0,0.0,1.0,8.0,1.0,0.0,0.0,2.0,4.0,4.0,1.0,1.0,1.0,5.0,4.0,8.0,1.0,6.0,1.0,2.0,9.0,0.0,2.0,6.0,2.0,0.0,0.0,3.0,5.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,595
6.0,1.0,3.0,3.0,2.0,3.0,4.0,2.0,2.0,9.0,0.0,0.0,0.0,5.0,4.0,4.0,4.0,2.0,4.0,3.0,0.0,2.0,0.0,2.0,6.0,1.0,0.0,2.0,0.0,0.0,9.0,5.0,4.0,0.0,3.0,6.0,1.0,3.0,4.0,2.0,2.0,6.0,8.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown
10.0,1.0,4.0,3.0,3.0,1.0,4.0,1.0,4.0,7.0,1.0,2.0,0.0,3.0,6.0,4.0,3.0,108.0,0.0,0.0,0.0,9.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,9.0,6.0,2.0,1.0,5.0,4.0,0.0,3.0,2.0,2.0,2.0,8.0,7.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,517
41.0,1.0,3.0,3.0,10.0,0.0,7.0,0.0,3.0,8.0,1.0,1.0,1.0,3.0,5.0,1.0,4.0,5.0,1.0,1.0,3.0,2.0,3.0,1.0,2.0,1.0,3.0,4.0,0.0,2.0,7.0,5.0,4.0,0.0,6.0,3.0,3.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bad
35.0,1.0,3.0,3.0,8.0,0.0,6.0,1.0,3.0,7.0,0.0,2.0,1.0,4.0,5.0,1.0,2.0,6.0,1.0,0.0,2.0,3.0,2.0,3.0,1.0,2.0,3.0,4.0,2.0,2.0,7.0,7.0,1.0,2.0,7.0,2.0,1.0,248.0,4.0,1.0,0.0,4.0,5.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,bad
8.0,1.0,3.0,3.0,2.0,2.0,3.0,0.0,4.0,7.0,0.0,2.0,1.0,2.0,6.0,3.0,4.0,2.0,2.0,0.0,1.0,6.0,1.0,1.0,3.0,3.0,3.0,1.0,2.0,2.0,7.0,6.0,3.0,0.0,4.0,5.0,2.0,2.0,3.0,3.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,898
8.0,1.0,3.0,2.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,0.0,6.0,3.0,2.0,7.0,0.0,2.0,787.0,0.0,7.0,0.0,0.0,2.0,3.0,4.0,0.0,0.0,0.0,9.0,7.0,2.0,0.0,7.0,2.0,0.0,6.0,3.0,0.0,0.0,4.0,7.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327
23.0,1.0,1.0,2.0,5.0,1.0,4.0,1.0,4.0,2.0,2.0,5.0,5.0,3.0,1.0,1.0,4.0,4.0,2.0,0.0,0.0,2.0,2.0,4.0,2.0,1.0,2.0,5.0,1.0,7.0,2.0,6.0,0.0,3.0,7.0,2.0,4.0,3.0,2.0,1.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,146
8.0,2.0,3.0,4.0,2.0,0.0,5.0,1.0,3.0,6.0,1.0,2.0,2.0,3.0,5.0,4.0,4.0,2.0,3.0,2.0,0.0,3.0,2.0,0.0,5.0,2.0,1.0,3.0,1.0,2.0,7.0,6.0,2.0,2.0,3.0,6.0,1.0,2.0,4.0,2.0,2.0,7.0,8.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bad
7.0,1.0,3.0,2.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,0.0,6.0,3.0,2.0,7.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,2.0,3.0,4.0,0.0,0.0,0.0,9.0,7.0,2.0,0.0,7.0,2.0,0.0,6.0,3.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,959
9.0,1.0,4.0,3.0,3.0,1.0,3.0,1.0,5.0,7.0,1.0,2.0,1.0,2.0,7.0,1.0,2.0,7.0,0.0,0.0,0.0,3.0,3.0,4.0,0.0,1.0,1.0,6.0,3.0,8.0,1.0,6.0,1.0,3.0,7.0,2.0,2.0,6.0,2.0,1.0,0.0,3.0,4.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,431
33.0,1.0,3.0,3.0,8.0,0.0,3.0,4.0,3.0,9.0,0.0,0.0,0.0,1.0,8.0,0.0,4.0,5.0,1.0,0.0,0.0,3.0,5.0,2.0,1.0,2.0,1.0,4.0,3.0,9.0,0.0,5.0,3.0,2.0,7.0,2.0,0.0,3.0,3.0,4.0,0.0,7.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown
11.0,2.0,2.0,5.0,3.0,2.0,4.0,4.0,0.0,5.0,0.0,4.0,4.0,2.0,3.0,2.0,3.0,4.0,4.0,0.0,0.0,2.0,0.0,4.0,4.0,2.0,0.0,0.0,4.0,0.0,9.0,4.0,2.0,4.0,5.0,4.0,3.0,5.0,1.0,1.0,0.0,3.0,6.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,bad
38.0,1.0,2.0,3.0,9.0,1.0,5.0,1.0,3.0,5.0,1.0,4.0,3.0,3.0,4.0,2.0,2.0,6.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,2.0,5.0,1.0,4.0,5.0,6.0,1.0,2.0,7.0,2.0,3.0,5.0,2.0,0.0,0.0,3.0,4.0,2.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,225
22.0,1.0,2.0,2.0,5.0,2.0,4.0,4.0,0.0,5.0,0.0,4.0,3.0,4.0,2.0,2.0,3.0,5.0,3.0,0.0,0.0,1.0,2.0,5.0,2.0,0.0,3.0,5.0,0.0,3.0,7.0,5.0,2.0,2.0,7.0,2.0,1.0,5.0,4.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,734
33.0,1.0,3.0,3.0,8.0,0.0,5.0,1.0,4.0,7.0,2.0,1.0,0.0,5.0,4.0,2.0,3.0,4.0,4.0,0.0,0.0,1.0,4.0,2.0,3.0,0.0,2.0,4.0,1.0,3.0,6.0,5.0,4.0,1.0,6.0,4.0,1.0,5.0,2.0,0.0,2.0,6.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,284.0,0.0,0.0,952
13.0,1.0,3.0,3.0,3.0,0.0,6.0,0.0,3.0,6.0,0.0,3.0,2.0,4.0,4.0,4.0,3.0,2.0,7.0,0.0,0.0,0.0,2.0,820.0,7.0,0.0,0.0,2.0,0.0,0.0,9.0,9.0,0.0,0.0,4.0,5.0,0.0,5.0,4.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,997
34.0,1.0,3.0,2.0,8.0,3.0,5.0,0.0,2.0,6.0,0.0,3.0,2.0,0.0,7.0,0.0,4.0,5.0,3.0,0.0,0.0,0.0,3.0,3.0,3.0,916.0,2.0,5.0,0.0,2.0,7.0,2.0,5.0,3.0,6.0,3.0,2.0,3.0,4.0,0.0,0.0,4.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,64
33.0,1.0,2.0,4.0,8.0,0.0,2.0,0.0,7.0,9.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,9.0,0.0,0.0,0.0,2.0,4.0,4.0,0.0,0.0,0.0,7.0,2.0,9.0,0.0,7.0,2.0,0.0,9.0,0.0,5.0,4.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,325
9.0,1.0,3.0,2.0,3.0,2.0,4.0,2.0,4.0,7.0,1.0,2.0,2.0,3.0,5.0,3.0,5.0,2.0,3.0,1.0,1.0,4.0,2.0,2.0,3.0,2.0,3.0,2.0,1.0,6.0,3.0,7.0,1.0,2.0,6.0,3.0,1.0,3.0,5.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
35.0,1.0,3.0,3.0,8.0,0.0,7.0,0.0,2.0,7.0,0.0,2.0,2.0,0.0,7.0,1.0,4.0,5.0,0.0,0.0,0.0,4.0,3.0,3.0,0.0,2.0,2.0,3.0,3.0,7.0,2.0,4.0,1.0,4.0,8.0,1.0,2.0,4.0,4.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216
32.0,2.0,2.0,4.0,7.0,0.0,3.0,3.0,4.0,5.0,1.0,4.0,2.0,5.0,2.0,1.0,4.0,5.0,2.0,1.0,0.0,1.0,5.0,2.0,1.0,1.0,4.0,4.0,1.0,3.0,6.0,7.0,1.0,2.0,7.0,2.0,5.0,3.0,1.0,1.0,0.0,3.0,1.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,256
36.0,1.0,3.0,3.0,8.0,2.0,1.0,0.0,6.0,8.0,0.0,1.0,1.0,1.0,7.0,1.0,5.0,4.0,2.0,1.0,0.0,4.0,3.0,0.0,2.0,2.0,2.0,156.0,0.0,5.0,4.0,6.0,2.0,1.0,2.0,7.0,2.0,3.0,3.0,2.0,1.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,881
33.0,28.0,3.0,3.0,8.0,0.0,4.0,1.0,4.0,7.0,0.0,2.0,2.0,3.0,5.0,0.0,2.0,7.0,0.0,0.0,3.0,0.0,3.0,3.0,2.0,0.0,2.0,3.0,4.0,3.0,6.0,5.0,2.0,3.0,7.0,2.0,5.0,4.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,704
23.0,1.0,2.0,2.0,5.0,0.0,6.0,2.0,2.0,4.0,2.0,4.0,4.0,3.0,2.0,2.0,5.0,2.0,2.0,0.0,0.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,0.0,8.0,1.0,4.0,3.0,3.0,7.0,2.0,3.0,4.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,938.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bad
12.0,2.0,4.0,2.0,3.0,0.0,2.0,0.0,7.0,9.0,0.0,0.0,0.0,0.0,9.0,0.0,39.0,6.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,2.0,0.0,6.0,2.0,0.0,9.0,9.0,0.0,0.0,9.0,0.0,2.0,0.0,5.0,2.0,0.0,5.0,7.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,443
34.0,1.0,3.0,3.0,8.0,0.0,9.0,0.0,0.0,5.0,0.0,4.0,2.0,3.0,4.0,0.0,3.0,6.0,0.0,0.0,2.0,0.0,3.0,5.0,1.0,0.0,0.0,7.0,2.0,4.0,5.0,3.0,2.0,4.0,7.0,2.0,6.0,2.0,2.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117
38.0,1.0,3.0,4.0,9.0,0.0,7.0,0.0,2.0,3.0,1.0,6.0,4.0,2.0,4.0,0.0,1.0,8.0,1.0,0.0,0.0,1.0,3.0,5.0,1.0,1.0,1.0,4.0,4.0,8.0,1.0,3.0,0.0,6.0,8.0,1.0,6.0,2.0,2.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,906
34.0,1.0,4.0,2.0,8.0,1.0,4.0,1.0,4.0,7.0,1.0,2.0,0.0,0.0,9.0,0.0,3.0,6.0,3.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,9.0,6.0,2.0,1.0,5.0,4.0,0.0,6.0,0.0,3.0,0.0,5.0,6.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,877
33.0,1.0,3.0,3.0,8.0,0.0,6.0,2.0,1.0,6.0,0.0,3.0,2.0,3.0,4.0,1.0,2.0,7.0,1.0,0.0,2.0,2.0,1.0,5.0,1.0,2.0,2.0,5.0,1.0,1.0,8.0,7.0,0.0,2.0,7.0,2.0,0.0,5.0,4.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,383
12.0,2.0,4.0,2.0,3.0,0.0,2.0,0.0,7.0,9.0,0.0,0.0,0.0,0.0,9.0,0.0,3.0,6.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,2.0,0.0,6.0,2.0,0.0,9.0,9.0,0.0,0.0,9.0,0.0,2.0,0.0,5.0,2.0,0.0,5.0,7.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,994.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,333
36.0,1.0,154.0,4.0,8.0,0.0,5.0,2.0,2.0,7.0,0.0,2.0,2.0,5.0,3.0,0.0,0.0,9.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,9.0,0.0,5.0,4.0,9.0,0.0,0.0,9.0,0.0,5.0,4.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,534
24.0,2.0,2.0,2.0,5.0,0.0,3.0,1.0,6.0,4.0,1.0,5.0,3.0,0.0,6.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,4.0,5.0,9.0,0.0,814.0,1.0,3.0,8.0,1.0,5.0,4.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,103.0,0.0,bad
22.0,2.0,3.0,3.0,5.0,0.0,5.0,0.0,4.0,7.0,0.0,2.0,0.0,2.0,7.0,2.0,1.0,7.0,0.0,2.0,0.0,1.0,1.0,5.0,2.0,0.0,0.0,7.0,0.0,4.0,5.0,6.0,1.0,2.0,7.0,2.0,0.0,6.0,3.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,362.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,bad
10.0,1.0,3.0,3.0,3.0,0.0,3.0,0.0,6.0,9.0,0.0,0.0,0.0,3.0,6.0,5.0,2.0,2.0,2.0,0.0,0.0,5.0,0.0,2.0,2.0,5.0,0.0,2.0,0.0,0.0,9.0,6.0,0.0,3.0,9.0,0.0,0.0,4.0,5.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,627
30.0,1.0,3.0,3.0,7.0,1.0,5.0,2.0,3.0,5.0,1.0,3.0,0.0,5.0,4.0,145.0,1.0,8.0,0.0,0.0,2.0,3.0,0.0,5.0,0.0,1.0,1.0,212.0,5.0,160.0,1.0,6.0,1.0,3.0,7.0,2.0,3.0,6.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98
