MOSTYPE,MAANTHUI,MGEMOMV,MGEMLEEF,MOSHOOFD,MGODRK,MGODPR,MGODOV,MGODGE,MRELGE,MRELSA,MRELOV,MFALLEEN,MFGEKIND,MFWEKIND,MOPLHOOG,MOPLMIDD,MOPLLAAG,MBERHOOG,MBERZELF,MBERBOER,MBERMIDD,MBERARBG,MBERARBO,MSKA,MSKB1,MSKB2,MSKC,MSKD,MHHUUR,MHKOOP,MAUT1,MAUT2,MAUT0,MZFONDS,MZPART,MINKM30,MINK3045,MINK4575,MINK7512,MINK123M,MINKGEM,MKOOPKLA,PWAPART,PWABEDR,PWALAND,PPERSAUT,PBESAUT,PMOTSCO,PVRAAUT,PAANHANG,PTRACTOR,PWERKT,PBROM,PLEVEN,PPERSONG,PGEZONG,PWAOREG,PBRAND,PZEILPL,PPLEZIER,PFIETS,PINBOED,PBYSTAND,AWAPART,AWABEDR,AWALAND,APERSAUT,ABESAUT,AMOTSCO,AVRAAUT,AAANHANG,ATRACTOR,AWERKT,ABROM,ALEVEN,APERSONG,AGEZONG,AWAOREG,ABRAND,AZEILPL,APLEZIER,AFIETS,AINBOED,ABYSTAND,CARAVAN,MOSTYPE_label,MGEMLEEF_label,MOSHOOFD_label,MGODRK_label,MGODPR_label,MGODOV_label,MGODGE_label,PWAPART_label,PWABEDR_label,PWALAND_label
,1.0,3.0,3,1,1,6,1,2,6.0,1.0,2.0, 2.0 ,3.0,4.0,1.0,3.0,5.0,2.0,1.0,1.0,4.0,2.0,2.0,1.0,2.0,3.0,error,1.0, 2.0 ,7.0, 5.0 ,2.0,3.0,5.0,4.0, 2.0 ,4.0,3.0,1.0,1.0,4.0,6.0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 0.0 ,0.0,0.0,0.0,0.0,0.0,0.0, 0.0 ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0, 0.0 ,0.0,,40-50 years,Successful hedonists,1 - 10%,63 - 75%,1 - 10%,11 - 23%,f 0,,
3,1.0,3.0,3,1,0,7,0,2,9.0,0.0,0.0,0.0,5.0,4.0,0.0,2.0,7.0,1.0,0.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,4.0,433.0,5.0,4.0,8.0,1.0,0.0,8.0,1.0,4.0,3.0,2.0,0.0,0.0, 3.0 ,6.0,3,0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,High status seniors,40-50 years,Successful hedonists,0%,76 - 88%,0%,11 - 23%,f 100 – 199,f 0,f 0
32,1.0,3.0,3,7,1,6,1,2,6.0,1.0,2.0,2.0,3.0,4.0,1.0,3.0,5.0,2.0,1.0,1.0,4.0,2.0,2.0,1.0,2.0,3.0,4.0,1.0,2.0,7.0,5.0,2.0,3.0,5.0,4.0,2.0,4.0,3.0,1.0,1.0,4.0,1.0,1,0,0,0.0, 0.0 ,0.0,0.0, 0.0 ,0.0, 0.0 ,0.0,0.0, 0.0 ,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0, 0.0 , 0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0, 0.0 ,0.0,0.0,Mixed seniors,40-50 years,Retired and Religeous,1 - 10%,63 - 75%,1 - 10%,11 - 23%,f 1 – 49,f 0,f 0
33,1.0,3.0,3,8,0,5,1,3,6.0,2.0,,0.0,3.0,6.0,0.0,6.0,279.0,3.0,0.0,5.0,2.0,0.0,0.0,2.0,4.0,4.0,0.0,0.0,0.0,9.0,6.0,1.0, 2.0 ,6.0,3.0,0.0,7.0,0.0, NAN ,0.0,5.0,3.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0, 4.0 ,0.0,0.0,?,0.0,0.0,1.0,0.0, 0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Lower class large families,40-50 years,Family with grown ups,0%,50 - 62%,1 - 10%,24 - 36%,f 50 – 99,f 0,f 0
39,1.0,2.0,3,9,2,4,2,3,5.0,2.0,3.0,2.0,4.0,3.0,1.0,3.0,5.0,1.0,1.0,0.0,3.0,3.0,2.0,2.0,2.0,2.0,,1.0,6.0, 3.0 ,,1.0,2.0,7.0,2.0,3.0,4.0,3.0,1.0,0.0,3.0,5.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0, 0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 0.0 ,0.0,1.0,0.0,0.0,0.0,Large religous families,40-50 years,Conservative families,11 - 23%,37 - 49%,11 - 23%,24 - 36%,f 0,f 0,f 0
36,1.0,3.0,,8,2,5,0,3,9.0,0.0,0.0,1.0,3.0,5.0,4.0,5.0,0.0, 9.0 ,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,2.0,0.0,2.0,7.0,0.0,0.0,5.0, 0.0 ,4.0,0.0,3.0,2,0,0,0.0,0.0,0.0, 0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 3.0 ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0, 0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Couples with teens 'Married with children',,Family with grown ups,11 - 23%,50 - 62%,0%,24 - 36%,f 50 – 99,f 0,f 0
35,1.0,2.0,3,8,0,5,2,2,6.0, 1.0 ,2.0,2.0,3.0,4.0,3.0,1.0,748.0,2.0, 0.0 ,0.0,3.0,3.0,2.0,2.0,1.0,2.0,5.0,0.0,2.0,7.0,7.0,0.0,2.0,8.0,1.0,2.0,5.0,2.0,0.0,0.0,3.0,5.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0, 0.0 ,0.0,3.0, 0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 0.0 ,0.0, 1.0 ,0.0,0.0,1.0,0.0,0.0,0.0, 0.0 ,0.0,0.0,Village families,40-50 years,Family with grown ups,0%,50 - 62%,11 - 23%,11 - 23%,f 0,f 0,f 0
33,1.0,3.0,3,8,0,9,0,0,9.0,0.0,0.0,0.0,3.0,6.0, 0.0 ,4.0,5.0,,0.0,0.0,2.0,5.0,0.0,2.0,2.0,1.0,6.0,0.0,0.0,9.0,7.0,2.0,0.0,4.0,5.0,0.0,,4.0,0.0,0.0, 4.0 ,3.0,0,0,0,0.0,495.0,0.0, 0.0 ,0.0, 0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,491.0,0.0,0.0,0.0,0.0,0.0,0.0,Lower class large families,40-50 years,Family with grown ups,0%,100%,0%,0%,f 0,f 0,f 0
6,1.0,3.0,2,2,0,7,2,0,7.0,2.0,0.0,0.0,6.0, 3.0 ,2.0,7.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,,3.0,4.0,0.0,0.0,0.0,9.0,7.0,2.0,0.0,7.0, NAN ,invalid,6.0,3.0,0.0,0.0,4.0,8.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Career and childcare,30-40 years,Driven Growers,0%,76 - 88%,11 - 23%,0%,f 0,f 0,f 0
1,1.0,3.0,3,1,3,5,0,2,9.0,0.0,0.0,0.0,1.0,8.0,5.0,4.0, 0.0 ,4.0,1.0,0.0,2.0,1.0,2.0,4.0,2.0,3.0,1.0,0.0,0.0,9.0,3.0,6.0,0.0,2.0,7.0,0.0,1.0,4.0,2.0,2.0,7.0,8.0,0,0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0, 0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"High Income, expensive child",40-50 years,Successful hedonists,24 - 36%,50 - 62%,0%,11 - 23%,f 0,f 0,f 0
32, 1.0 ,3.0,3,7,0,665,1,3,,1.0,2.0,3.0,2.0,5.0,1.0,3.0,,2.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,5.0,2.0,5.0, 4.0 , 5.0 ,2.0,2.0,7.0,2.0,4.0,4.0,1.0, 1.0 ,1.0,3.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Mixed seniors,40-50 years,Retired and Religeous,0%,,1 - 10%,24 - 36%,f 0,f 0,f 0
23,2.0,1.0,1,5,0,2,4,4,,2.0,5.0,5.0,4.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,5.0,0.0,4.0,0.0,9.0,0.0,7.0,0.0,2.0, 9.0 ,0.0,4.0,4.0,2.0,0.0, 0.0 ,3.0,3.0,2,0,0,0.0,0.0,0.0,0.0,0.0, 0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 0.0 ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Young and rising,20-30 years,Living well,0%,11 - 23%,37 - 49%,37 - 49%,f 50 – 99,f 0,f 0
1,1.0,3.0,4,1,0,5,2,2,,0.0,0.0,1.0,6.0,3.0,4.0,5.0,1.0,7.0,0.0,0.0,2.0,0.0,0.0,4.0,4.0,1.0,2.0,0.0,0.0,9.0,6.0,3.0, 0.0 ,5.0,4.0,0.0,2.0,7.0,1.0,0.0,5.0,8.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 0.0 ,0.0,0.0, 0.0 ,0.0,0.0, 0.0 ,0.0,0.0,0.0,error,0.0,0.0,0.0,0.0,0.0, 0.0 ,0.0,0.0,0.0,"High Income, expensive child",50-60 years,Successful hedonists,0%,50 - 62%,11 - 23%,11 - 23%,f 0,f 0,f 0
,1.0,4.0,2,10,1,5,1,3,6.0,1.0,3.0,0.0,3.0,6.0,0.0,2.0,7.0,4.0,0.0,2.0,,0.0,3.0,0.0,2.0,6.0,2.0,0.0,2.0,7.0,6.0,1.0,2.0,6.0,3.0,0.0,0.0,9.0,0.0,0.0,5.0,4.0,0,0,0,0.0,0.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0, 0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,30-40 years,Farmers,1 - 10%,50 - 62%,1 - 10%,24 - 36%,f 0,f 0,f 0
2232,1.0,3.0,3,7,1,4,1,5,6.0,2.0,2.0,2.0,3.0,5.0,1.0,3.0,6.0,1.0,0.0,0.0,3.0,3.0,2.0,1.0,2.0,1.0,5.0,2.0,8.0,1.0,6.0, 1.0 ,2.0,8.0,1.0,3.0,5.0,2.0,1.0,1.0, 3.0 ,1.0,0,1,0, 0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 0.0 ,0.0,0.0,0.0,0.0,1.0, 0.0 ,0.0,0.0,0.0,0.0,0.0,,40-50 years,Retired and Religeous,1 - 10%,37 - 49%,1 - 10%,50 - 62%,f 0,f 1 – 49,f 0
39,1.0,3.0,3,9,1,6,1,2,5.0,1.0,3.0,0.0,5.0,4.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,6.0,1.0,3.0, 7.0 ,2.0,3.0,4.0,3.0,,0.0,4.0,5.0,0,0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 0.0 ,0.0,0.0,0.0, 0.0 ,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,Large religous families,40-50 years,Conservative families,1 - 10%,63 - 75%,1 - 10%,11 - 23%,f 0,f 0,f 0
10,1.0,3.0,3,3,1,4,1,4,9.0, 0.0 ,0.0,0.0,5.0,4.0,3.0,5.0,2.0,5.0,0.0,0.0,1.0, 1.0 ,3.0,2.0,2.0,5.0,2.0,0.0,0.0,9.0,7.0,2.0,930.0,2.0,7.0,0.0,2.0,5.0,3.0,1.0,6.0, 8.0 ,2,0,0,6.0,0.0,0.0,0.0, 0.0 ,0.0,0.0,0.0,0.0, 0.0 ,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0, 291.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Stable family,40-50 years,Average Family,1 - 10%,37 - 49%,1 - 10%,37 - 49%,f 50 – 99,f 0,f 0
23,1.0,1.0,2,5,2,3,1,5,2.0,2.0,5.0,6.0,3.0,1.0,1.0,4.0,5.0,1.0,0.0,0.0,1.0,3.0,5.0,1.0,1.0,2.0,6.0,1.0,8.0,1.0,5.0,0.0,4.0,8.0,1.0,6.0,3.0,1.0,1.0,0.0,2.0,3.0,2,0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Young and rising,30-40 years,Living well,11 - 23%,24 - 36%,1 - 10%,50 - 62%,f 50 – 99,f 0,f 0
23,1.0,2.0,3,5,1,4,2,4,3.0,2.0,4.0,4.0,4.0, 1.0 ,1.0,6.0,3.0, 1.0 ,0.0,0.0, 4.0 ,1.0,4.0,1.0,2.0,5.0,3.0,1.0,8.0,1.0,5.0,0.0,4.0,8.0,1.0,6.0,2.0,1.0,0.0,1.0,2.0,3.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 0.0 , 0.0 ,0.0,0.0,0.0,0.0,852.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 0.0 ,0.0,,0.0,0.0,0.0,0.0,0.0,Young and rising,40-50 years,Living well,1 - 10%,37 - 49%,11 - 23%,37 - 49%,f 0,f 0,f 0
10,1.0,3.0,3,3,0,4,2,4,7.0,1.0, 2.0 ,0.0,0.0,9.0,0.0,9.0,0.0,1.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,9.0,0.0,5.0,4.0,7.0,1.0,1.0,8.0,1.0,1.0,6.0,2.0, 1.0 ,0.0,4.0,8.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 0.0 ,error,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Stable family,40-50 years,Average Family,0%,37 - 49%,11 - 23%,37 - 49%,f 0,f 0,f 0
33,1.0,3.0,2,8,0,4,0,5,9.0,0.0,0.0,0.0,3.0,6.0,0.0,4.0,5.0,0.0,0.0,0.0,2.0,5.0,3.0,0.0,2.0,2.0,5.0,2.0,0.0,9.0, 9.0 ,0.0,0.0,462.0,0.0,1.0,5.0,4.0,0.0,0.0,4.0,3.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0, 0.0 ,0.0,0.0,0.0,0.0,0.0,4.0,0.0,657.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0, 0.0 ,0.0,,Lower class large families,30-40 years,Family with grown ups,0%,37 - 49%,0%,50 - 62%,f 50 – 99,f 0,f 0
24,1.0, 2.0 ,4,5,2,4,1,4,4.0,1.0,5.0,5.0,2.0,3.0,3.0,2.0,4.0,2.0,0.0,0.0,3.0,2.0,2.0,2.0,1.0,2.0,4.0,1.0,8.0,1.0,6.0,0.0,3.0,6.0,3.0,5.0,3.0,2.0,0.0,1.0,3.0,2.0,0,0,0,0.0,0.0,0.0, 0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,error,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 0.0 ,1.0,0.0,0.0,0.0,0.0,320.0,0.0,"Young, low educated",50-60 years,Living well,11 - 23%,37 - 49%,1 - 10%,37 - 49%,f 0,f 0,f 0
13,,3.0,2,3,1,7,0,2,7.0,0.0,2.0,1.0,3.0,6.0,3.0,5.0,1.0,6.0,0.0,0.0,2.0,0.0,1.0,6.0,1.0,3.0,1.0,0.0,4.0,5.0,7.0,2.0,1.0,5.0,4.0,1.0,1.0, 8.0 ,0.0,0.0,5.0,6.0,0,0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0, 1.0 ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0, 0.0 ,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,Young all american family,30-40 years,Average Family,1 - 10%,76 - 88%,0%,11 - 23%,f 0,f 0,f 0
33,1.0,3.0,3,8,1,5,0,3,642.0,1.0, 2.0 ,1.0,2.0,6.0,1.0,4.0,5.0,2.0,1.0,0.0,3.0,2.0,3.0,1.0,3.0,2.0, 4.0 ,1.0,3.0,6.0,6.0,2.0,2.0,6.0, 3.0 ,2.0, 4.0 ,3.0,,1.0,4.0,3.0,2,0,0,6.0,0.0,4.0,0.0,0.0,0.0,0.0, NAN ,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0, 0.0 ,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Lower class large families,40-50 years,Family with grown ups,1 - 10%,50 - 62%,0%,24 - 36%,f 50 – 99,f 0,f 0
6,2.0,3.0,2,2,2,5,0,3,9.0,0.0,0.0,3.0,3.0,4.0,7.0, 2.0 ,0.0,9.0,0.0,0.0,,0.0, 0.0 ,0.0,6.0,3.0,0.0,0.0,0.0,9.0,7.0,2.0,0.0,2.0,7.0,3.0,6.0,0.0,0.0,0.0,3.0,8.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0, 0.0 ,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 0.0 ,0.0,1.0, 0.0 ,0.0,0.0,0.0,0.0,0.0,Career and childcare,30-40 years,Driven Growers,11 - 23%,50 - 62%,0%,24 - 36%,f 0,f 0,f 0
,,3.0,3,8,2,1,0,6,8.0,0.0,1.0,1.0,1.0,7.0,1.0,5.0,4.0,2.0,1.0,,4.0,,0.0,2.0,2.0,2.0,4.0,0.0,5.0,4.0,6.0,2.0,1.0,2.0,7.0,2.0,3.0,3.0,2.0,1.0,5.0,3.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0, 0.0 ,0.0,0.0,,,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,40-50 years,Family with grown ups,11 - 23%,1 - 10%,0%,63 - 75%,f 50 – 99,f 0,f 0
512,1.0,3.0,3,7,0,5,1,3,7.0,1.0,2.0,3.0,2.0,5.0,1.0,3.0,6.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,5.0,2.0,5.0,4.0,5.0,2.0, 2.0 ,7.0,2.0,4.0,4.0,1.0,1.0,1.0,3.0,1.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,152.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,40-50 years,Retired and Religeous,0%,50 - 62%,1 - 10%,24 - 36%,f 50 – 99,f 0,f 0
3,1.0,1.0,2,1,0,5,0,4,0.0,3.0,6.0,6.0,3.0,0.0, 3.0 ,3.0,3.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,4.0,2.0,2.0,2.0,7.0,2.0,5.0,0.0,4.0,7.0,2.0,5.0,4.0,0.0,0.0,0.0,2.0,6.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 0.0 ,0.0,0.0,0.0,0.0,0.0, 0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 0.0 ,0.0,0.0, 0.0 , 0.0 ,0.0,0.0,High status seniors,30-40 years,Successful hedonists,0%,50 - 62%,0%,37 - 49%,f 0,f 0,f 0
28,997.0,2.0,4,6,1,6,1,,7.0,1.0,2.0,2.0,6.0,2.0,3.0,2.0,4.0,4.0,1.0,1.0,,2.0,2.0,3.0,1.0,2.0,4.0,1.0,3.0,6.0,7.0,0.0,2.0,5.0,4.0,3.0,3.0,3.0,1.0,0.0,4.0,1.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,599.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Residential elderly,50-60 years,Cruising Seniors,1 - 10%,63 - 75%,1 - 10%,,f 1 – 49,f 0,f 0
9,1.0,3.0,3,3,0,5,1,4,7.0,1.0,2.0,1.0,3.0,5.0,0.0,3.0,6.0,1.0,0.0,0.0,3.0,4.0,2.0,1.0,3.0, 1.0 ,5.0,1.0,8.0,1.0,6.0,1.0,2.0,9.0,0.0,1.0,5.0,3.0,0.0,0.0,3.0,4.0,0,0,0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Modern, complete families",40-50 years,Average Family,0%,50 - 62%,1 - 10%,37 - 49%,f 0,f 0,f 0
36,1.0,2.0,4,8,0,7,2,0,7.0,0.0,2.0, 0.0 ,5.0,4.0,0.0,3.0,6.0,0.0,0.0,0.0, 2.0 ,0.0,7.0,0.0,0.0,4.0,5.0,1.0,1.0,8.0,5.0,2.0,2.0,,2.0,0.0,8.0,1.0,1.0,0.0,3.0,3.0,0,0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 0.0 ,0.0,0.0,0.0,0.0,Couples with teens 'Married with children',50-60 years,Family with grown ups,0%,76 - 88%,11 - 23%,0%,f 0,f 0,f 0
40,1.0,4.0,3,10,1,4,1,4,6.0,0.0,3.0,0.0,3.0,6.0,0.0,6.0,3.0,2.0,0.0,5.0,0.0,0.0,3.0,4.0,2.0,3.0,1.0,1.0,0.0,9.0,6.0,1.0,2.0,6.0,3.0,0.0,1.0,8.0,0.0, 0.0 ,5.0,3.0,2,0,0,6.0,0.0, 0.0 ,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0, 1.0 ,0.0,0.0, 0.0 ,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,959.0,0.0,0.0, 0.0 ,Large family farms,40-50 years,Farmers,1 - 10%,37 - 49%,1 - 10%,37 - 49%,f 50 – 99,f 0,f 0
3,1.0,2.0,3,1,1,5,4,0,9.0,0.0,0.0,1.0,6.0,3.0,4.0,3.0,2.0,950.0,0.0,0.0,2.0,2.0,0.0,5.0,2.0,3.0,1.0,0.0,0.0,9.0,5.0,4.0,0.0,0.0,9.0,0.0,0.0,8.0,1.0,0.0,5.0,6.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 0.0 ,0.0,High status seniors,40-50 years,Successful hedonists,1 - 10%,50 - 62%,37 - 49%,0%,f 0,f 0,f 0
33,1.0,2.0,4,8,0,1,3,6,6.0,0.0, 3.0 ,3.0,3.0,3.0,0.0,1.0,8.0,1.0,1.0,0.0,1.0,8.0,1.0,1.0,1.0,0.0,8.0,1.0,9.0,0.0,5.0,2.0,3.0,7.0,2.0,7.0,2.0,1.0,0.0,0.0,2.0,3.0,0,0,0,911.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0, 0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lower class large families,50-60 years,Family with grown ups,0%,1 - 10%,24 - 36%,63 - 75%,f 0,f 0,f 0
